STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2000,Social security contributions (SSC),_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,153707,,A,Normal value,6,Millions,2000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,175021,,A,Normal value,6,Millions,1100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,784121.616,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,240269,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2100,Social security contributions (SSC) by employees,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,40917,,A,Normal value,6,Millions,2100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5213,"Recurrent taxes on use of goods, or on permission to use goods or perform activities, other than motor vehicles",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,79,,A,Normal value,6,Millions,5213,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,31885,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,826225.4866,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,2486044.501,,A,Normal value,6,Millions,TOTALTAX,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,21023.5,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,5238,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,148529.616,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2014,,612272,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2410,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed, payroll basis",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,116323,,A,Normal value,6,Millions,2410,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,185512.0905,,A,Normal value,6,Millions,1100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2000,Social security contributions (SSC),_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,160991.9,,A,Normal value,6,Millions,2000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5113,Turnover and other general taxes on goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,38.6,,A,Normal value,6,Millions,5113,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,867833.5752,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,289280.3,,A,Normal value,6,Millions,5121,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2100,Social security contributions (SSC) by employees,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,44668.9,,A,Normal value,6,Millions,2100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5213,"Recurrent taxes on use of goods, or on permission to use goods or perform activities, other than motor vehicles",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,83,,A,Normal value,6,Millions,5213,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,47423.6,,A,Normal value,6,Millions,6000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,25436.7779,,A,Normal value,6,Millions,4000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,2687925.953,,A,Normal value,6,Millions,TOTALTAX,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5111,Value added taxes (VAT),_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,883579.5,,A,Normal value,6,Millions,5111,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,5034.7,,A,Normal value,6,Millions,5126,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,639215.5,,A,Normal value,6,Millions,5120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1300,"Unallocable between taxes on income, profits and capital gains of individuals and corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,143352.4886,,A,Normal value,6,Millions,1300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_XSSC,Tax revenues not including social security contributions,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,2526934.053,,A,Normal value,6,Millions,TOTALTAXNOSSC,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2110,"Social security contributions (SSC) by employees, payroll basis",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,44668.9,,A,Normal value,6,Millions,2110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,883618.1,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5124,Taxes on exports,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,17132.5,,A,Normal value,6,Millions,5124,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5212,"Recurrent taxes on motor vehicles, paid by others",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,2213.1,,A,Normal value,6,Millions,5212,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,1743.1,,A,Normal value,6,Millions,4100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2400,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,116323,,A,Normal value,6,Millions,2400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,61.6,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,53571.7,,A,Normal value,6,Millions,3000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,61.6,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,9834.8,,A,Normal value,6,Millions,5200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,23632.0779,,A,Normal value,6,Millions,4400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1120,Taxes on capital gains of individuals,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,1299.046165,,A,Normal value,6,Millions,1120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5211,"Recurrent taxes on motor vehicles, paid by households",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,7538.7,,A,Normal value,6,Millions,5211,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5128,Other taxes on specific goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,7453.7,,A,Normal value,6,Millions,5128,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5210,"Recurrent taxes on use of goods, or on permission to use goods or perform activities",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,9834.8,,A,Normal value,6,Millions,5210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,538968.9961,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,1522833.6,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,320314.3,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,1532668.4,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,538968.9961,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,XAF,CFA franc - BEAC,A,Annual,2015,,184213.0443,,A,Normal value,6,Millions,1110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5211,"Recurrent taxes on motor vehicles, paid by households",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,8049.605391,,A,Normal value,6,Millions,5211,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5128,Other taxes on specific goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,7067.792903,,A,Normal value,6,Millions,5128,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,460784.6937,,A,Normal value,6,Millions,1200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5210,"Recurrent taxes on use of goods, or on permission to use goods or perform activities",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,10384.69448,,A,Normal value,6,Millions,5210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,1632419.722,,A,Normal value,6,Millions,5100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,52826.4,,A,Normal value,6,Millions,3000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,10384.69448,,A,Normal value,6,Millions,5200,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,159.546444,,A,Normal value,6,Millions,4310,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1120,Taxes on capital gains of individuals,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,1805.851377,,A,Normal value,6,Millions,1120,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,26406.18349,,A,Normal value,6,Millions,4400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5123,Customs and import duties,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,350705.304,,A,Normal value,6,Millions,5123,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,1642804.416,,A,Normal value,6,Millions,5000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,460784.6937,,A,Normal value,6,Millions,1210,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,177668.9285,,A,Normal value,6,Millions,1110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,159.546444,,A,Normal value,6,Millions,4300,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5212,"Recurrent taxes on motor vehicles, paid by others",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,2204.652567,,A,Normal value,6,Millions,5212,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,3904.8,,A,Normal value,6,Millions,4100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2400,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,156305,,A,Normal value,6,Millions,2400,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5110,General taxes,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,928367.5873,,A,Normal value,6,Millions,5110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5124,Taxes on exports,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,16330.04932,,A,Normal value,6,Millions,5124,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_XSSC,Tax revenues not including social security contributions,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,2542948.308,,A,Normal value,6,Millions,TOTALTAXNOSSC,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2110,"Social security contributions (SSC) by employees, payroll basis",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,44654.704,,A,Normal value,6,Millions,2110,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2410,"Social security contributions (SSC) unallocable between employees, employers and self-employed or non-employed, payroll basis",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,156305,,A,Normal value,6,Millions,2410,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_2000,Social security contributions (SSC),_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,200959.704,,A,Normal value,6,Millions,2000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,179474.7799,,A,Normal value,6,Millions,1100,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,771155.0866,,A,Normal value,6,Millions,1000,,0,Zero
DATAFLOW,OECD.CTP.TPS:DSD_REV_AFRICA@DF_REVCMR(2.0),Cameroon - tax and non-tax revenues,I,CMR,Cameroon,TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,XAF,CFA franc - BEAC,A,Annual,2016,,323561.6817,,A,Normal value,6,Millions,5121,,0,Zero
